page,title,category,id,url,day,cover_url,short_text
23,Dawndusk Dream Sewer,,469760,https://rbatistadelima.itch.io/dawndusk-dream-sewer,125,https://img.itch.zone/aW1nLzI3MTg5NDUuZ2lm/315x250%23c/95qYZl.gif,"Come forth mortal, the sewers beckon!!"
19,10 in 1 game-a-week bundle!,,517092,https://andrewkaralis.itch.io/10-in-1-game-a-week-bundle,126,https://img.itch.zone/aW1nLzI4MzIwMjAuZ2lm/315x250%23c/MNQrcl.gif,A bunch of games! With varying levels of good-ness!
12,LazerGrrl,,345201,https://sandwich-generation.itch.io/lazergrrl,127,https://img.itch.zone/aW1nLzE3MTQ0NjUuZ2lm/315x250%23c/ZbruTL.gif,The fury of Bomberman with the strategic depth of an RTS
30,Touhou Fan Game Jam Black Lives Matter Collection,,661932,https://copperchihuahua.itch.io/touhou-jam-blm,128,https://img.itch.zone/aW1nLzM1Njk2MTgucG5n/315x250%23c/07ztkq.png,A collection of Touhou Fan Game Jam games donated to itch's Bundle for Racial Justice and Equality
38,Bitcoin Miner: Remastered,,287073,https://rootstudio.itch.io/bitcoin-miner-remastered,129,https://img.itch.zone/aW1hZ2UvMjg3MDczLzEzOTg5MzIucG5n/315x250%23c/rkcOsM.png,Start your own Bitcoin mining operation and get richer than anybody else in the world.
5,The Stillness of the Wind,,287843,https://fellowtraveller.itch.io/the-stillness-of-the-wind,130,https://img.itch.zone/aW1hZ2UvMjg3ODQzLzE0MDI2MDYucG5n/315x250%23c/3hMdEq.png,A quiet game of life and loss.
23,Satan Loves Cake,,467899,https://baku.itch.io/satan-loves-cake,131,https://img.itch.zone/aW1nLzIzOTAyOTIuZ2lm/315x250%23c/QQ8AE2.gif,A delicious quest through Hell - to get all of the Cake!
18,Waiting for the Loop,,185007,https://side-group.itch.io/waiting-for-the-loop,132,https://img.itch.zone/aW1hZ2UvMTg1MDA3Lzg2NTM4Ni5wbmc=/315x250%23c/Tee9SD.png,A short form sci fi family drama visual novel
23,Crystal Story: Awakening,,512214,https://bredfrown.itch.io/crystal-story,133,https://img.itch.zone/aW1nLzM0NDM1MDQucG5n/315x250%23c/agUqQc.png,An Action-RPG with retro-style graphics and fast-paced action!
11,Broken Minds,,189047,https://lockedon.itch.io/broken-minds,134,https://img.itch.zone/aW1hZ2UvMTg5MDQ3Lzg4OTMyMS5wbmc=/315x250%23c/dTW2Zq.png,A psychological murder mystery set in 90s Japan.
5,The World Begins With You,,209946,https://fabiandenter.itch.io/the-world-begins-with-you,135,https://img.itch.zone/aW1hZ2UvMjA5OTQ2Lzk4ODQyMC5qcGc=/315x250%23c/d7zpDh.jpg,An atmospheric puzzle-platformer-adventure.
3,As We Know It,,188716,https://scribbles.itch.io/as-we-know-it,136,https://img.itch.zone/aW1hZ2UvMTg4NzE2LzExNDE1NTgucG5n/315x250%23c/%2BH6XZd.png,Post-Apocalyptic Visual Novel with Romance and Drama
12,Hellenica,,84261,https://thedragonloft.itch.io/hellenica,137,https://img.itch.zone/aW1hZ2UvODQyNjEvNDk1NzE1LmdpZg==/315x250%23c/tqC6J3.gif,"Explore steam-powered ancient Greece as Diona, Artemis' chosen bear warrior, on an epic quest of technology and magic."
4,Speed Dating for Ghosts,,189314,https://copychaser.itch.io/speeddatingforghosts,138,https://img.itch.zone/aW1hZ2UvMTg5MzE0Lzg4NTY4MS5wbmc=/315x250%23c/ZNAUEw.png,Wholesome horror conversation sim about death and robbing banks
37,The Dark by Eric Koziol,,357486,https://revenantkioku.itch.io/the-dark,139,https://img.itch.zone/aW1nLzE5MTcxODIucG5n/315x250%23c/%2F2YEJH.png,What you can't see will hurt you.
52,Crystal Towers 2,,665624,https://davidxn.itch.io/crystaltowers2,140,https://img.itch.zone/aW1nLzM1OTU2MzMucG5n/315x250%23c/MNigh5.png,A huge platform adventure to restore the world's music
3,Vignettes,,369295,https://skeletonbiz.itch.io/vignettes,141,https://img.itch.zone/aW1nLzE5MTM3NzcucG5n/315x250%23c/v1Gh3D.png,Toyish surprise-o-rama
48,Pictassembler,,524805,https://activeupgames.itch.io/pictassembler,142,https://img.itch.zone/aW1nLzI3Mzg5NjgucG5n/315x250%23c/wOKHmB.png,An engineering puzzle game where you build pixelart images one block at a time
38,Garden Match,,432423,https://outofphayze.itch.io/garden-match,143,https://img.itch.zone/aW1nLzIxNjU4MTUucG5n/315x250%23c/ZIoAzr.png,A straightforward match-3 with multiple play modes.
55,Cannon Father,,657353,https://twoscoopstudio.itch.io/cannon-father,144,https://img.itch.zone/aW1nLzM1MzM4NTkucG5n/315x250%23c/npyuXa.png,"It's every retired-pirate-father's nightmare; a never ending onslaught of enemies, hellbent on destroying your family."
30,you used to be someone,,204393,https://squinky.itch.io/yutbs,145,https://img.itch.zone/aW1hZ2UvMjA0MzkzLzk1NDM2MS5wbmc=/315x250%23c/7dFerz.png,A solitary walk at night.
55,David,,5378,https://fermenter.itch.io/david,146,https://img.itch.zone/aW1hZ2UvNTM3OC8xNjA1Ni5wbmc=/315x250%23c/AMBPSp.png,
4,OneShot,,583454,https://futurecat.itch.io/oneshot,147,https://img.itch.zone/aW1nLzMwNzQ5NTAucG5n/315x250%23c/2ECv2v.png,A surreal puzzle adventure game with unique mechanics / capabilities.
20,Self.destroy(),,599506,https://maxine-red.itch.io/selfdestroy,148,https://img.itch.zone/aW1nLzMxODU1NzEuZ2lm/315x250%23c/UsxZYQ.gif,A game about hope and saving life.
54,Peace of Mind,,562799,https://burnsaga.itch.io/peace-of-mind,149,https://img.itch.zone/aW1nLzI5NTM4NjYucG5n/315x250%23c/0VcGgV.png,"You just recently closed on your dream home. It’s perfect! Well, almost…"
53,as long as we're together: magical girls sweet & pure,,445419,https://cloverfirefly.itch.io/as-long-as-were-together,150,https://img.itch.zone/aW1nLzIyNDYxMTEucG5n/315x250%23c/Gjq8dz.png,magical girls visual novel
2,Highway Blossoms: Remastered,,73439,https://vnstudioelan.itch.io/highway-blossoms,151,https://img.itch.zone/aW1hZ2UvNzM0MzkvMzM4OTMxLnBuZw==/315x250%23c/3t07j3.png,A yuri/girls' love kinetic novel in the American Southwest
19,Widget Satchel,,271925,https://noblerobot.itch.io/widget-satchel,152,https://img.itch.zone/aW1nLzI1OTA5OTIuanBn/315x250%23c/6SAnF3.jpg,Get widgets. Build doohickeys. Do mischief.
22,The Supper,,489420,https://pixelshuh.itch.io/the-supper,153,https://img.itch.zone/aW1nLzI5MDcxNzMucG5n/315x250%23c/gh1rbS.png,A bite-sized game by Octavi Navarro.
2,Long Gone Days,,66082,https://laburatory.itch.io/lgd,154,https://img.itch.zone/aW1hZ2UvNjYwODIvMjk5Mjg1LmdpZg==/315x250%23c/lXVnkv.gif,"Modern-day RPG that imagines the world of war that's coming for us, with a focus on civilians and language barriers."
12,FutureGrind,,356260,https://milkbaggames.itch.io/futuregrind,155,https://img.itch.zone/aW1nLzE3Nzg5MzIucG5n/315x250%23c/i7z6zH.png,Nail the perfect line in the future's most challenging stunt sport!
17,Monsters of Kanji,,451290,https://sleepy-racoon.itch.io/monsters-of-kanji,156,https://img.itch.zone/aW1nLzIyODYzMjcucG5n/315x250%23c/JYi6xv.png,Help Marty save his world by understanding it.
9,Love Hues! [Full Game],,590286,https://oneirocritica-games.itch.io/love-hues-2020,157,https://img.itch.zone/aW1nLzMxMTgzMDMucG5n/315x250%23c/FTGtjy.png,LGBT+ friendly university VN with secrets galore! Features platonic and romantic paths.
11,DATA LOSS,,567444,https://celechii.itch.io/data-loss,158,https://img.itch.zone/aW1nLzI5ODEzNzQuZ2lm/315x250%23c/8n0EtR.gif,Anti-Capitalist Hacking Minigame
48,Gambol,,179362,https://hyperfunk.itch.io/gambol,159,https://img.itch.zone/aW1hZ2UvMTc5MzYyLzgzODc1My5wbmc=/315x250%23c/XtGKDu.png,"A wall-hopping, ceiling-slapping jaunt of a platformer!"
52,Affinity,,666148,https://boldbrushgames.itch.io/affinity,160,https://img.itch.zone/aW1nLzM2MDA0MjgucG5n/315x250%23c/ZJ5Hfw.png,"Affinity is a short, relaxing, minimalist puzzle game."
46,Void Runner,,229879,https://vixmix.itch.io/void-runner,161,https://img.itch.zone/aW1hZ2UvMjI5ODc5LzEwODg5NjIucG5n/315x250%23c/MagqQ%2B.png,Teleport Through Obstacles In This Fast-Paced Infinite Runner
16,Paranautical Activity,,12736,https://codeavarice.itch.io/paranautical-activity,162,https://img.itch.zone/aW1hZ2UvMTI3MzYvNDE1MjIucG5n/315x250%23c/bHudNA.png,The impossibly fast FPS rogue-like.
34,Kalling Kingdom,,429134,https://elegacorp.itch.io/kallingkingdom,163,https://img.itch.zone/aW1nLzIzMDgyNjcucG5n/315x250%23c/I%2Bdbe3.png,A fantasy city building & decision simulation game
7,Verdant Skies,,266578,https://howlingmoonsoftware.itch.io/verdant-skies,164,https://img.itch.zone/aW1hZ2UvMjY2NTc4LzEyODU2MDMuanBn/315x250%23c/koK2g9.jpg,Ensure the success of your colony as you make friends and pursue romance with a diverse cast of characters.
33,Explobers,,175763,https://jdmgames.itch.io/explobers,165,https://img.itch.zone/aW1hZ2UvMTc1NzYzLzgyNTQ3Ni5naWY=/315x250%23c/aLEyD1.gif,Lemmings-inspired blast-and-build puzzle platforming!
46,Binary Heresy,,490624,https://mercurywave.itch.io/binary-heresy,166,https://img.itch.zone/aW1nLzI1NDE3MzcucG5n/315x250%23c/ysyN2Y.png,Infinite loot-driven boss rush
54,Just Another Day at the Office,,576,https://workingclassgames.itch.io/just-another-day-at-the-office,167,https://img.itch.zone/aW1hZ2UvNTc2LzI3NTgucG5n/315x250%23c/RlePau.png,office worker on a rampage
20,Dungeon Nightmares II - The Memory,,13314,https://kmonkey.itch.io/dungeon-nightmares-ii,168,https://img.itch.zone/aW1hZ2UvMTMzMTQvNDQ5MzIucG5n/315x250%23c/kjc0WQ.png,The sequel to the cult horror classic hit Dungeon Nightmares
54,Wave to the People,,114667,https://sergiocornaga.itch.io/wave-to-the-people,169,https://img.itch.zone/aW1hZ2UvMTE0NjY3LzUzMTIwNC5wbmc=/315x250%23c/hv%2FvOC.png,Wave to the people! Blow them kisses!
56,TorqueL / トルクル,,101239,https://nanmo.itch.io/torquelgame,170,https://img.itch.zone/aW1hZ2UvMTAxMjM5Lzg4Njk0My5wbmc=/315x250%23c/BJf5N6.png,"2D ""rolling"" & ""extend"" platformer/action/puzzle game. Let's roll!"
1,Celeste,,216996,https://mattmakesgames.itch.io/celeste,171,https://img.itch.zone/aW1hZ2UvMjE2OTk2LzEwMjQyNTUucG5n/315x250%23c/BFXDdz.png,Brave hundreds of hand-crafted challenges as you help Madeline survive her journey to the top of Celeste Mountain!
28,Dialogue: A Writer's Story,,30021,https://teapoweredgames.itch.io/dialogue,172,https://img.itch.zone/aW1hZ2UvMzAwMjEvNDI4OTQ0LnBuZw==/315x250%23c/jHSHpr.png,"Follow the conversations of Lucille, a writer, during a year of her life."
9,Football Drama,,281476,https://open-lab-games.itch.io/football-drama,173,https://img.itch.zone/aW1nLzI2MTc1MjkuanBn/315x250%23c/lWUjP6.jpg,A football game about poets & crooks
48,Atchafalaya Arcade,,149663,https://tambalaya.itch.io/atchafalaya-arcade,174,https://img.itch.zone/aW1hZ2UvMTQ5NjYzLzkzNzc3MC5wbmc=/315x250%23c/kMIGbT.png,~Abstract Bayou Pixelscapes~
2,Democratic Socialism Simulator,,571817,https://molleindustria.itch.io/democratic-socialism-simulator,175,https://img.itch.zone/aW1nLzMwMDgwNzcucG5n/315x250%23c/cXB5s2.png,Pave the road to a post-capitalist society
2,DragonRuby Game Toolkit,Tool,404609,https://dragonruby.itch.io/dragonruby-gtk,176,https://img.itch.zone/aW1nLzIzNjU2MzQucG5n/315x250%23c/Nrmttz.png,"An intuitive 2D game engine. Fast, cross-platform, tiny, hot loaded."
33,Void Wisp,,69257,https://dwoboyle.itch.io/void-wisp,177,https://img.itch.zone/aW1hZ2UvNjkyNTcvNjkzNjA1LnBuZw==/315x250%23c/%2FBPr%2BQ.png,Ambient Arcade Runner
4,Voyageur,,236728,https://brunodias.itch.io/voyageur,178,https://img.itch.zone/aW1hZ2UvMjM2NzI4LzExMjU3MzEucG5n/315x250%23c/MqU0Gk.png,Permanent descent into ever-changing galaxy.
39,Antistatic,,353040,https://bluehexagons.itch.io/antistatic,179,https://img.itch.zone/aW1nLzM1OTM2MjcuanBn/315x250%23c/d605fK.jpg,An uncompromising platform fighter
46,Flowerdrops,,480149,https://natewiesel.itch.io/flowerdrops,180,https://img.itch.zone/aW1nLzI0NzUxNTgucG5n/315x250%23c/ALW2bm.png,Grow flowers with bouncy drops of water!
48,Mastermind Classic,,559745,https://criacuervos.itch.io/mastermind-classic,181,https://img.itch.zone/aW1nLzI5ODQ2MjIucG5n/315x250%23c/X8noFd.png,Are you smart enough to figure out the code?
34,Behind the Masc,,314708,https://briebeau.itch.io/behind-the-masc,182,https://img.itch.zone/aW1nLzE1NDc5NjIuanBn/315x250%23c/cvtQM0.jpg,collection of game materials and art that reenvision masculinity
46,MetaWare High School (Demo),,589847,https://not-fun-games.itch.io/metaware-high-school,183,https://img.itch.zone/aW1nLzMxMTU2NTkuZ2lm/315x250%23c/32j9UA.gif,How do you see the world when nothing is real?
23,Belong,,262308,https://aflutter.itch.io/belong,184,https://img.itch.zone/aW1nLzIxNTgwNTkucG5n/315x250%23c/UKudET.png,Happiness is knowing where you belong. Otome Visual Novel.
15,Mutiny Island,,504636,https://elushis.itch.io/mutiny-island,185,https://img.itch.zone/aW1nLzI2MTQxMTEucG5n/315x250%23c/aAidOu.png,"Mutiny Island is an open-world style pirate game. Reclaim your ship, The Red Dawn, by any means!"
55,Plana Gravatatis,,297988,https://cyvet.itch.io/plana-gravatatis,186,https://img.itch.zone/aW1hZ2UvMjk3OTg4LzE0NTY1MjUucG5n/315x250%23c/sPdy%2Bx.png,
33,Drake,,130956,https://darkgriffin.itch.io/drake,187,https://img.itch.zone/aW1hZ2UvMTMwOTU2LzYwMTMyMC5wbmc=/315x250%23c/dNsFCt.png,"A small action platform game starring Drake, our fire breathing pixel hero.  Full game with all levels included!"
26,Koshka's Kofe,Web,648326,https://koshkas-kofe.itch.io/koshkas-kofe,188,https://img.itch.zone/aW1nLzM0NzU0ODUucG5n/315x250%23c/f%2BM4mv.png,Enter a wistful world filled with adorable animal neighbors! Make coffee and reconnect with the memory of your father.
10,WE ARE DOOMED,,5988,https://vertexpop.itch.io/we-are-doomed,189,https://img.itch.zone/aW1hZ2UvNTk4OC85NTMwOS5wbmc=/315x250%23c/TiiHXf.png,"Zap polygon baddies in a neon, geometric glitch world."
22,The Tower: The Order of XII,,410743,https://sword-garden-studios.itch.io/the-tower-the-order-of-xii,190,https://img.itch.zone/aW1nLzI1NDgxODUucG5n/315x250%23c/g4WzI1.png,"The Tower: The Order of XII is a humble puzzle game, a fantasy interconected franchise of games, stories and characters."
22,The Dastardly Dairy Debacle,,303333,https://whimindie.itch.io/dastardlydairydebacle,191,https://img.itch.zone/aW1hZ2UvMzAzMzMzLzE0ODU5NDcucG5n/315x250%23c/pdEnll.png,A short 2D role-playing adventure for your mobile/touch screen device!
54,Dual Pong,,66185,https://randomess-dj-p.itch.io/dual-pong,192,https://img.itch.zone/aW1nLzMzNjE2NzIuZ2lm/315x250%23c/kejRyI.gif,
20,Photoshop Real Pencils,Tool,81171,https://arcade.itch.io/photoshop-pencils,193,https://img.itch.zone/aW1hZ2UvODExNzEvMzgyMTc1LmpwZw==/315x250%23c/wJohsA.jpg,
17,Online Simulator,,360511,https://rosalievile.itch.io/onlinesimulator,194,https://img.itch.zone/aW1nLzIwNDQyMDAucG5n/315x250%23c/9zBAlS.png,the online is a dangerous place. why not simulate it instead?
55,CLOSER TIES - Game Pack,,643262,https://bagelandballoon.itch.io/closer-ties,195,https://img.itch.zone/aW1nLzM0NDM3MzAuanBn/315x250%23c/sFKM2V.jpg,GM-led world-exploring game in Mozilla Hubs
32,Grindhouse Games Volume I,,457881,https://leggomygiallo.itch.io/grindhouse-games-volume-i,196,https://img.itch.zone/aW1nLzIzMzE1NDkucG5n/315x250%23c/OjHE5R.png,A collection of 3 short and frantic games!
32,The Lost Art of Innkeeping,,516178,https://seaphoenix.itch.io/lostart,197,https://img.itch.zone/aW1nLzMwMTE0MDEucG5n/315x250%23c/rUN4mD.png,"Having inherited Cascade Manor, you decide to convert it into an inn. But is there more to the manor than meets the eye?"
55,Not the Robots,,12496,https://2darray.itch.io/not-the-robots,198,https://img.itch.zone/aW1hZ2UvMTI0OTYvNDA0MTkucG5n/315x250%23c/QNDnzA.png,Not The Robots is this year’s most exciting Roguelike Stealth Furniture Eating Simulator.
7,Witchball,,205243,https://eselsi.itch.io/witchball,199,https://img.itch.zone/aW1nLzI2MTkzMzcucG5n/315x250%23c/YOI801.png,2017 // Post-Reality Racing
9,Rex: Another Island,,112260,https://shysaursoft.itch.io/rex-another-island,200,https://img.itch.zone/aW1hZ2UvMTEyMjYwLzY1MTcyNS5wbmc=/315x250%23c/2a7thL.png,A short open-world platformer.
32,RogueCraft Squadron,,121472,https://josefnpat.itch.io/roguecraft-squadron,201,https://img.itch.zone/aW1nLzE3OTg0NjAucG5n/315x250%23c/MQzqnH.png,A Real-Time Strategy space adventure with Rougelike elements
25,River Tiles,Web,591135,https://nylepudding.itch.io/river-tiles,202,https://img.itch.zone/aW1nLzMxMjQwMTEucG5n/315x250%23c/to4qGv.png,A solitaire puzzle game
11,Echoes of the Fey Episode 1: The Fox's Trail,,72395,https://woodsy-studio.itch.io/echoes-of-the-fey-the-foxs-trail,203,https://img.itch.zone/aW1hZ2UvNzIzOTUvMzMyNjI5LmpwZw==/315x250%23c/f0KVOc.jpg,A visual novel blending high fantasy and noir detective mystery
51,Grievance,Web,659371,https://whill.itch.io/grievance,204,https://img.itch.zone/aW1nLzM1NDcyNTkucG5n/315x250%23c/nNdJjV.png,An interactive story about the nature of power
16,Monster Match,,500759,https://axolstudio.itch.io/monster-match,205,https://img.itch.zone/aW1nLzI2MjIwODIucG5n/315x250%23c/8itAh5.png,Defend your realm from trespassing heroes by summoning monsters in this match-3 puzzle game!
45,Those Spacecrafts,,493181,https://dagammla.itch.io/those-spacecrafts,206,https://img.itch.zone/aW1nLzI1NTA5MDAucG5n/315x250%23c/943Gtd.png,A fun acrade shooter
23,"Don't Take It Personally, I Just Don't Like You: The Camping Trip",,539479,https://lockerkid.itch.io/dont-take-it-personally-i-just-dont-like-you,207,https://img.itch.zone/aW1nLzI4MDU4MjkucG5n/315x250%23c/nVp2bI.png,the lo-fi anime dating sim to cry to
13,Brushwood Buddies,,54754,https://stevencolling.itch.io/brushwood-buddies,208,https://img.itch.zone/aW1hZ2UvNTQ3NTQvMjQ0NTU3LmdpZg==/315x250%23c/4J9Pw4.gif,An unusual puzzle game about crafting with a lovely atmosphere and some adorable creatures stabbing rabbits. For real.
45,Asteroid Farmer,,486643,https://allicorn.itch.io/asteroid-farmer,209,https://img.itch.zone/aW1nLzI1MTI4NzAucG5n/315x250%23c/eTi7f8.png,Dodge big asteroids. Collect and deploy turrets. Scoop up the little bits.
21,Duck in Town - A Rising Knight,,391326,https://papaya-games.itch.io/duck-in-town,210,https://img.itch.zone/aW1nLzIzNzg0ODMucG5n/315x250%23c/006Xpa.png,Discover the mysteries of Town and help Duckson in his quest to become a real Duck Knight!
14,Hyper Gauntlet: Legacy of Nozzlethruster III,,382,https://udellgames.itch.io/hyper-gauntlet,211,https://img.itch.zone/aW1hZ2UvMzgyLzExNjUwLnBuZw==/315x250%23c/lV1RYe.png,First person infinite dodging action
6,starseed pilgrim,,463,https://droqen.itch.io/starseedpilgrim,212,https://img.itch.zone/aW1hZ2UvNDYzLzIxNDkucG5n/315x250%23c/3Ocrh7.png,a pleasant mystery box. a soft puzzle game.
14,Flufftopia,,231767,https://smokesomefrogs.itch.io/flufftopia,213,https://img.itch.zone/aW1nLzI2MjMwMTkuZ2lm/315x250%23c/gouCrG.gif,Clicker Game with Story
6,Shipwreck,,944,https://brushfiregames.itch.io/shipwreck,214,https://img.itch.zone/aW1hZ2UvOTQ0LzEzMTgyLnBuZw==/315x250%23c/EkOOcA.png,"An adventure game in which you must travel the land, explore dungeons, and defeat monsters to escape the island."
23,American Election,Web,475894,https://gregbuchanan.itch.io/american-election,215,https://img.itch.zone/aW1nLzI0NDQyMTMucG5n/315x250%23c/JHFnvz.png,A Nightmare | Narrative Game (1-2 Hours)
18,Towertale,,336684,https://misougames.itch.io/towertale,216,https://img.itch.zone/aW1nLzM2MTE3OTAucG5n/315x250%23c/NG1W%2Be.png,A narrative driven boss-rush adventure game with 4 playable characters and multiple endings.
25,Desktop Meadow,,622174,https://samperson.itch.io/meadow,217,https://img.itch.zone/aW1nLzMzMTgyMjMuZ2lm/315x250%23c/snywZG.gif,Your computer is a beautiful garden
2,Dungeons & Lesbians,,280541,https://noeybodys.itch.io/dungeonsandlesbians,218,https://img.itch.zone/aW1hZ2UvMjgwNTQxLzEzNjI3NzcuZ2lm/315x250%23c/TsDTbe.gif,Mildly dating your BFFs in the midsts of a game of D&D
41,reYal,,421080,https://xrrawva.itch.io/reyal,219,https://img.itch.zone/aW1nLzIwOTg3MzkucG5n/315x250%23c/69scRy.png,Play as you playing as you to solve the puzzle.
39,HeroRun,,223227,https://cannibalinteractive.itch.io/herorun,220,https://img.itch.zone/aW1hZ2UvMjIzMjI3LzEwNTM4MTQucG5n/315x250%23c/%2BBINPB.png,A pacifist arcade game where you can only run away.
6,Memoir En Code: Reissue,,83275,https://alexkalopsia.itch.io/memoir-en-code-reissue,221,https://img.itch.zone/aW1hZ2UvODMyNzUvMzkyMzMwLmdpZg==/315x250%23c/VHoreU.gif,an · autobiographical · game · album
35,Swung,,641686,https://extra-nice.itch.io/swung,222,https://img.itch.zone/aW1nLzM0NTQ1OTguZ2lm/315x250%23c/HrXLtw.gif,Be the SWORD!
